row_id,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
HTL00213,2,0,0,3,Meal Plan 1,0,Room_Type 1,52,2018,7,27,Online,0,0,0,135.9,0,Canceled
HTL00214,2,0,1,3,Meal Plan 1,0,Room_Type 1,46,2018,3,14,Online,0,0,0,56.59,1,Not_Canceled
HTL00215,1,0,0,1,Meal Plan 1,0,Room_Type 1,6,2018,3,15,Offline,0,0,0,62.0,0,Not_Canceled
HTL00216,3,0,0,1,Meal Plan 1,0,Room_Type 1,31,2017,12,22,Online,0,0,0,109.8,1,Not_Canceled
HTL00217,2,0,1,3,Meal Plan 1,0,Room_Type 4,120,2018,8,8,Online,0,0,0,127.8,0,Canceled
HTL00218,2,0,1,2,Meal Plan 1,0,Room_Type 1,168,2018,4,22,Offline,0,0,0,85.0,0,Canceled
HTL00219,1,0,0,2,Meal Plan 1,0,Room_Type 1,20,2018,8,2,Corporate,0,0,0,65.0,0,Canceled
HTL00220,2,0,0,1,Meal Plan 1,1,Room_Type 1,1,2017,12,31,Online,0,0,0,135.0,1,Not_Canceled
HTL00221,2,0,0,1,Meal Plan 1,0,Room_Type 1,14,2018,5,27,Offline,0,0,0,73.0,0,Not_Canceled
HTL00222,2,0,2,3,Meal Plan 1,0,Room_Type 1,268,2018,4,8,Offline,0,0,0,78.0,0,Not_Canceled
HTL00223,2,0,2,2,Meal Plan 1,0,Room_Type 1,23,2017,9,6,Offline,0,0,0,54.75,0,Not_Canceled
HTL00224,2,0,0,1,Meal Plan 1,0,Room_Type 1,105,2018,4,6,Offline,0,0,0,75.0,0,Canceled
HTL00225,2,0,0,3,Meal Plan 1,0,Room_Type 1,109,2018,9,7,Online,0,0,0,129.6,1,Not_Canceled
HTL00226,2,0,0,2,Meal Plan 2,0,Room_Type 1,70,2018,6,15,Offline,0,0,0,109.0,0,Not_Canceled
HTL00227,2,0,1,2,Meal Plan 1,0,Room_Type 1,80,2018,3,7,Online,0,0,0,78.3,1,Canceled
HTL00228,2,0,1,3,Meal Plan 2,0,Room_Type 1,136,2018,6,30,Online,0,0,0,123.25,0,Not_Canceled
HTL00229,2,0,0,1,Meal Plan 1,0,Room_Type 1,2,2018,6,17,Online,0,0,0,141.0,1,Not_Canceled
HTL00230,2,0,0,2,Meal Plan 2,0,Room_Type 1,0,2017,8,14,Offline,0,0,0,109.0,0,Not_Canceled
HTL00231,2,0,1,3,Meal Plan 1,0,Room_Type 2,134,2018,6,2,Online,0,0,0,114.96,1,Not_Canceled
HTL00232,2,2,2,2,Meal Plan 1,0,Room_Type 6,33,2018,9,10,Online,0,0,0,207.9,2,Not_Canceled
HTL00233,1,0,0,2,Meal Plan 2,0,Room_Type 4,80,2017,10,9,Offline,0,0,0,108.0,0,Not_Canceled
HTL00234,2,2,2,4,Meal Plan 1,0,Room_Type 6,8,2017,10,2,Online,0,0,0,224.5,2,Not_Canceled
HTL00235,2,0,2,2,Not Selected,0,Room_Type 1,6,2018,4,3,Offline,0,0,0,85.0,0,Not_Canceled
HTL00236,0,2,0,1,Meal Plan 1,0,Room_Type 2,65,2018,8,4,Online,0,0,0,127.38,1,Not_Canceled
HTL00237,2,0,1,4,Meal Plan 1,0,Room_Type 4,138,2018,8,17,Online,0,0,0,122.4,2,Not_Canceled
HTL00238,2,0,1,0,Meal Plan 1,0,Room_Type 1,0,2017,8,3,Complementary,0,0,0,0.0,0,Not_Canceled
HTL00239,1,0,0,1,Meal Plan 1,0,Room_Type 1,33,2018,5,25,Online,0,0,0,108.9,0,Not_Canceled
HTL00240,1,0,0,5,Meal Plan 1,0,Room_Type 1,74,2018,3,29,Online,0,0,0,72.25,0,Canceled
HTL00241,2,0,2,3,Meal Plan 1,0,Room_Type 1,33,2018,9,8,Online,0,0,0,135.9,0,Canceled
HTL00242,2,0,0,1,Meal Plan 2,0,Room_Type 1,55,2018,4,6,Offline,0,0,0,104.0,0,Not_Canceled
HTL00243,2,1,1,2,Meal Plan 1,0,Room_Type 1,103,2018,7,11,Online,0,0,0,108.34,1,Not_Canceled
HTL00244,1,0,0,2,Meal Plan 1,0,Room_Type 1,164,2018,7,1,Online,0,0,0,90.9,1,Not_Canceled
HTL00245,2,0,2,2,Meal Plan 1,0,Room_Type 1,81,2018,5,14,Online,0,0,0,119.85,0,Canceled
HTL00246,2,2,2,4,Meal Plan 1,0,Room_Type 6,98,2018,4,23,Online,0,0,0,167.45,0,Canceled
HTL00247,3,0,0,3,Meal Plan 1,0,Room_Type 4,68,2018,7,7,Online,0,0,0,149.1,0,Canceled
HTL00248,2,0,2,3,Not Selected,0,Room_Type 1,71,2018,4,23,Online,0,0,0,84.15,1,Canceled
HTL00249,2,0,1,2,Meal Plan 1,0,Room_Type 1,121,2018,6,24,Offline,0,0,0,90.0,0,Canceled
HTL00250,1,0,2,3,Meal Plan 1,0,Room_Type 1,131,2018,6,19,Online,0,0,0,115.94,0,Canceled
HTL00251,2,0,1,2,Meal Plan 1,0,Room_Type 1,80,2018,9,26,Offline,0,0,0,75.0,0,Canceled
HTL00252,1,0,0,2,Meal Plan 1,0,Room_Type 1,12,2018,6,8,Offline,0,0,0,90.0,1,Not_Canceled
HTL00253,2,0,0,2,Meal Plan 2,0,Room_Type 1,74,2017,9,18,Offline,0,0,0,101.5,0,Not_Canceled
HTL00254,2,0,0,2,Meal Plan 1,0,Room_Type 1,122,2018,4,15,Offline,0,0,0,94.0,0,Not_Canceled
HTL00255,2,0,1,3,Not Selected,0,Room_Type 1,33,2017,12,10,Online,0,0,0,74.25,0,Not_Canceled
HTL00256,2,0,0,1,Not Selected,0,Room_Type 1,143,2018,8,20,Online,0,0,0,94.5,0,Not_Canceled
HTL00257,2,0,1,0,Meal Plan 1,0,Room_Type 1,181,2017,8,17,Online,0,0,0,76.5,2,Not_Canceled
HTL00258,2,2,2,3,Meal Plan 1,0,Room_Type 6,42,2018,9,4,Online,0,0,0,182.34,1,Canceled
HTL00259,1,0,0,2,Meal Plan 1,0,Room_Type 1,164,2017,10,2,Offline,0,0,0,100.0,0,Not_Canceled
HTL00260,2,0,0,2,Meal Plan 2,0,Room_Type 1,74,2017,9,18,Offline,0,0,0,101.5,0,Not_Canceled
HTL00261,1,0,0,2,Meal Plan 1,0,Room_Type 1,3,2018,6,24,Offline,0,0,0,95.0,0,Not_Canceled
HTL00262,3,0,0,5,Meal Plan 1,0,Room_Type 4,84,2018,9,13,Online,0,0,0,168.3,2,Not_Canceled
HTL00263,2,0,2,4,Meal Plan 1,0,Room_Type 4,115,2018,5,29,Online,0,0,0,132.6,1,Canceled
HTL00264,2,0,0,1,Meal Plan 1,0,Room_Type 1,56,2018,6,8,Offline,0,0,0,120.0,0,Not_Canceled
HTL00265,2,1,0,2,Meal Plan 1,0,Room_Type 4,40,2018,7,19,Online,0,0,0,134.1,2,Not_Canceled
HTL00266,2,2,0,1,Meal Plan 1,0,Room_Type 2,4,2018,6,16,Online,0,0,0,263.55,0,Canceled
HTL00267,2,0,2,1,Meal Plan 1,0,Room_Type 4,19,2018,2,7,Online,0,0,0,82.8,2,Not_Canceled
HTL00268,2,0,1,2,Meal Plan 1,0,Room_Type 1,1,2017,12,4,Offline,0,0,0,80.27,0,Not_Canceled
HTL00269,2,0,0,2,Not Selected,0,Room_Type 1,49,2018,5,6,Online,0,0,0,116.1,0,Canceled
HTL00270,1,0,1,0,Meal Plan 1,0,Room_Type 1,118,2018,9,18,Offline,0,0,0,125.0,0,Canceled
HTL00271,2,0,0,2,Meal Plan 2,0,Room_Type 1,320,2018,8,18,Offline,0,0,0,115.0,1,Canceled
HTL00272,2,0,2,1,Meal Plan 1,0,Room_Type 1,145,2018,1,3,Offline,0,0,0,65.0,0,Not_Canceled
HTL00273,2,0,0,2,Meal Plan 2,0,Room_Type 1,257,2017,7,1,Offline,0,0,0,101.5,0,Canceled
HTL00274,1,0,1,1,Meal Plan 1,0,Room_Type 1,118,2018,6,6,Offline,0,0,0,110.0,0,Not_Canceled
HTL00275,3,0,1,3,Meal Plan 1,0,Room_Type 4,64,2018,4,4,Online,0,0,0,130.05,3,Not_Canceled
HTL00276,2,0,2,1,Not Selected,0,Room_Type 1,67,2017,12,5,Online,0,0,0,95.4,2,Not_Canceled
HTL00277,2,0,0,2,Meal Plan 1,0,Room_Type 1,317,2018,9,15,Offline,0,0,0,120.0,0,Canceled
HTL00278,2,0,2,1,Meal Plan 1,0,Room_Type 4,40,2017,11,7,Offline,0,0,0,60.0,0,Not_Canceled
HTL00279,2,0,1,2,Meal Plan 1,0,Room_Type 1,86,2018,5,20,Offline,0,0,0,65.0,1,Not_Canceled
HTL00280,2,0,0,1,Meal Plan 1,0,Room_Type 5,0,2017,7,29,Complementary,0,0,0,0.0,2,Not_Canceled
HTL00281,2,0,1,0,Not Selected,0,Room_Type 1,35,2018,7,25,Online,0,0,0,125.1,0,Canceled
HTL00282,2,0,0,4,Not Selected,0,Room_Type 1,114,2018,7,13,Online,0,0,0,89.25,0,Not_Canceled
HTL00283,3,0,2,3,Meal Plan 1,0,Room_Type 4,170,2018,8,11,Online,0,0,0,130.05,2,Canceled
HTL00284,2,0,1,2,Meal Plan 1,0,Room_Type 1,78,2018,3,25,Offline,0,0,0,100.0,0,Canceled
HTL00285,2,1,1,1,Meal Plan 1,0,Room_Type 1,175,2018,7,23,Online,0,0,0,112.5,2,Canceled
HTL00286,2,0,1,3,Meal Plan 1,0,Room_Type 1,121,2018,5,2,Online,0,0,0,99.45,1,Not_Canceled
HTL00287,2,0,0,1,Meal Plan 1,0,Room_Type 4,26,2018,4,13,Online,0,0,0,126.0,1,Not_Canceled
HTL00288,3,0,1,1,Meal Plan 1,0,Room_Type 4,65,2018,7,23,Online,0,0,0,137.7,2,Not_Canceled
HTL00289,2,0,2,1,Meal Plan 1,0,Room_Type 1,145,2018,1,3,Offline,0,0,0,65.0,0,Not_Canceled
HTL00290,1,0,0,2,Meal Plan 2,0,Room_Type 1,273,2017,7,17,Offline,0,0,0,87.0,0,Not_Canceled
HTL00291,3,0,0,3,Meal Plan 1,0,Room_Type 4,7,2018,3,2,Online,0,0,0,133.0,0,Canceled
HTL00292,2,0,0,2,Not Selected,0,Room_Type 1,142,2018,7,1,Online,0,0,0,85.5,1,Not_Canceled
HTL00293,3,0,0,2,Meal Plan 1,0,Room_Type 4,100,2018,8,16,Online,0,0,0,152.1,1,Not_Canceled
HTL00294,2,1,1,0,Meal Plan 1,0,Room_Type 4,23,2018,5,22,Online,0,0,0,173.5,1,Not_Canceled
HTL00295,2,0,0,3,Not Selected,0,Room_Type 1,196,2018,8,30,Online,0,0,0,85.5,0,Canceled
HTL00296,3,0,1,3,Meal Plan 1,0,Room_Type 1,35,2018,9,5,Online,0,0,0,118.8,0,Not_Canceled
HTL00297,2,0,2,1,Meal Plan 1,0,Room_Type 1,113,2018,3,20,Offline,0,0,0,38.67,0,Not_Canceled
HTL00298,2,0,0,1,Meal Plan 1,0,Room_Type 1,40,2018,6,21,Online,0,0,0,76.92,0,Canceled
HTL00299,1,0,0,3,Meal Plan 1,0,Room_Type 4,11,2018,6,14,Corporate,0,0,0,90.0,0,Not_Canceled
HTL00300,1,0,0,3,Meal Plan 1,0,Room_Type 1,71,2018,6,14,Offline,0,0,0,120.0,0,Not_Canceled
HTL00301,2,0,0,3,Not Selected,0,Room_Type 1,113,2018,6,9,Online,0,0,0,116.1,1,Not_Canceled
HTL00302,1,0,0,3,Meal Plan 1,0,Room_Type 1,71,2018,6,14,Offline,0,0,0,120.0,0,Not_Canceled
HTL00303,2,1,2,2,Meal Plan 1,0,Room_Type 5,78,2018,3,25,Online,0,0,0,99.15,1,Not_Canceled
HTL00304,2,0,1,1,Not Selected,0,Room_Type 1,0,2018,3,26,Online,0,0,0,134.0,0,Not_Canceled
HTL00305,2,0,0,3,Meal Plan 1,0,Room_Type 1,34,2017,10,6,Online,0,0,0,94.5,2,Not_Canceled
HTL00306,2,0,0,2,Not Selected,0,Room_Type 1,1,2017,11,5,Online,0,0,0,95.0,1,Not_Canceled
HTL00307,1,0,0,4,Meal Plan 1,0,Room_Type 1,14,2018,5,18,Offline,0,0,0,72.0,1,Not_Canceled
HTL00308,2,0,1,1,Meal Plan 1,0,Room_Type 1,18,2018,3,19,Online,0,0,0,109.0,0,Canceled
HTL00309,2,0,1,0,Meal Plan 1,0,Room_Type 1,51,2018,9,4,Online,0,0,0,109.8,2,Not_Canceled
HTL00310,2,0,0,4,Meal Plan 1,0,Room_Type 4,113,2018,5,25,Online,0,0,0,132.6,0,Canceled
HTL00311,3,0,2,5,Meal Plan 1,0,Room_Type 4,19,2018,2,19,Online,0,0,0,130.0,1,Not_Canceled
HTL00312,1,0,0,2,Meal Plan 2,0,Room_Type 1,56,2017,9,17,Offline,0,0,0,58.0,0,Not_Canceled
HTL00313,2,0,0,4,Meal Plan 1,0,Room_Type 1,49,2018,3,8,Online,0,0,0,75.95,1,Not_Canceled
HTL00314,1,0,1,2,Meal Plan 1,0,Room_Type 1,118,2018,6,6,Offline,0,0,0,110.0,0,Not_Canceled
HTL00315,1,0,0,2,Meal Plan 1,0,Room_Type 4,7,2018,3,2,Offline,0,0,0,56.0,0,Not_Canceled
HTL00316,1,0,2,1,Meal Plan 1,0,Room_Type 4,221,2017,10,17,Offline,0,0,0,60.0,0,Not_Canceled
HTL00317,1,0,0,2,Meal Plan 1,0,Room_Type 1,103,2018,4,19,Offline,0,0,0,115.0,0,Canceled
HTL00318,2,0,2,3,Meal Plan 1,0,Room_Type 4,105,2018,7,31,Online,0,0,0,120.6,1,Not_Canceled
HTL00319,2,0,0,3,Not Selected,0,Room_Type 1,203,2018,9,27,Online,0,0,0,116.1,0,Canceled
HTL00320,2,0,1,3,Meal Plan 1,0,Room_Type 1,40,2017,10,5,Online,0,0,0,94.5,1,Not_Canceled
HTL00321,2,0,2,1,Meal Plan 2,0,Room_Type 1,23,2018,1,2,Offline,0,0,0,109.0,0,Not_Canceled
HTL00322,1,0,0,2,Meal Plan 1,0,Room_Type 1,39,2017,11,27,Online,0,0,0,90.9,2,Not_Canceled
HTL00323,1,0,0,1,Meal Plan 2,0,Room_Type 4,55,2018,4,6,Offline,0,0,0,92.0,0,Not_Canceled
HTL00324,2,0,4,11,Meal Plan 1,0,Room_Type 4,4,2018,2,25,Online,0,0,0,110.53,1,Canceled
HTL00325,2,0,2,4,Not Selected,0,Room_Type 1,195,2018,7,20,Online,0,0,0,0.0,1,Not_Canceled
HTL00326,3,0,0,2,Meal Plan 1,0,Room_Type 4,61,2018,8,17,Online,0,0,0,168.3,0,Canceled
HTL00327,2,0,0,3,Meal Plan 1,0,Room_Type 1,20,2017,9,22,Online,0,0,0,124.0,2,Not_Canceled
HTL00328,2,0,0,1,Meal Plan 1,1,Room_Type 1,1,2018,1,20,Online,0,0,0,111.0,1,Not_Canceled
HTL00329,2,0,2,2,Meal Plan 1,0,Room_Type 1,47,2018,1,30,Online,0,0,0,55.24,0,Not_Canceled
HTL00330,2,0,2,2,Meal Plan 1,0,Room_Type 1,23,2018,6,17,Online,0,0,0,133.5,1,Not_Canceled
HTL00331,2,0,0,3,Meal Plan 1,0,Room_Type 1,17,2017,10,1,Online,0,0,0,113.33,2,Not_Canceled
HTL00332,2,0,0,2,Meal Plan 1,0,Room_Type 1,15,2018,1,22,Online,0,0,0,80.3,1,Not_Canceled
HTL00333,1,0,1,2,Meal Plan 1,0,Room_Type 1,118,2018,6,6,Offline,0,0,0,110.0,0,Not_Canceled
HTL00334,2,0,0,2,Meal Plan 1,0,Room_Type 1,245,2018,6,17,Offline,0,0,0,75.0,0,Canceled
HTL00335,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,9,27,Corporate,0,0,0,160.0,0,Not_Canceled
HTL00336,2,0,0,1,Meal Plan 1,0,Room_Type 2,4,2017,12,19,Online,0,0,0,77.25,1,Not_Canceled
HTL00337,2,0,1,4,Meal Plan 1,0,Room_Type 1,74,2018,2,17,Online,0,0,0,55.24,0,Not_Canceled
HTL00338,2,0,1,4,Meal Plan 1,0,Room_Type 1,26,2018,3,2,Offline,0,0,0,87.0,0,Not_Canceled
HTL00339,2,0,2,2,Meal Plan 1,0,Room_Type 4,56,2017,11,6,Offline,0,0,0,60.0,0,Not_Canceled
HTL00340,3,0,0,2,Meal Plan 1,0,Room_Type 4,3,2018,6,10,Online,0,0,0,157.0,2,Not_Canceled
HTL00341,2,0,1,1,Meal Plan 2,0,Room_Type 1,301,2018,7,30,Offline,0,0,0,115.0,1,Canceled
HTL00342,2,0,2,5,Meal Plan 2,0,Room_Type 4,87,2018,9,6,Online,0,0,0,183.6,1,Not_Canceled
HTL00343,1,0,0,1,Meal Plan 1,0,Room_Type 1,15,2018,2,19,Corporate,0,0,0,81.0,0,Not_Canceled
HTL00344,2,2,2,0,Meal Plan 1,0,Room_Type 6,134,2018,7,24,Online,0,0,0,177.3,0,Canceled
HTL00345,2,0,0,2,Meal Plan 2,0,Room_Type 4,80,2017,10,9,Offline,0,0,0,136.0,0,Not_Canceled
HTL00346,2,0,0,4,Meal Plan 1,0,Room_Type 1,175,2018,8,2,Online,0,0,0,99.45,1,Not_Canceled
HTL00347,2,0,2,1,Meal Plan 1,0,Room_Type 1,79,2018,4,16,Online,0,0,0,96.3,1,Not_Canceled
HTL00348,2,0,2,3,Meal Plan 1,0,Room_Type 1,276,2018,5,13,Offline,0,0,0,61.0,0,Canceled
HTL00349,2,0,2,3,Meal Plan 1,0,Room_Type 1,11,2017,10,4,Online,0,0,0,119.7,1,Not_Canceled
HTL00350,2,0,0,2,Meal Plan 1,0,Room_Type 1,122,2018,4,15,Offline,0,0,0,85.0,0,Not_Canceled
HTL00351,2,0,1,2,Meal Plan 1,0,Room_Type 1,273,2018,5,13,Online,0,0,0,95.0,0,Canceled
HTL00352,2,0,1,4,Meal Plan 1,0,Room_Type 1,128,2018,8,8,Online,0,0,0,119.7,0,Canceled
HTL00353,1,0,4,9,Meal Plan 1,0,Room_Type 4,18,2018,2,26,Online,0,0,0,129.1,0,Canceled
HTL00354,2,0,0,3,Meal Plan 2,0,Room_Type 1,34,2017,9,23,Online,0,0,0,224.67,0,Canceled
HTL00355,2,0,2,5,Meal Plan 1,0,Room_Type 2,178,2018,9,2,Online,0,0,0,112.01,0,Canceled
HTL00356,1,0,1,3,Meal Plan 1,0,Room_Type 4,12,2018,9,19,Corporate,0,0,0,110.0,0,Canceled
HTL00357,1,0,0,2,Meal Plan 1,1,Room_Type 1,1,2018,8,30,Corporate,0,0,0,67.0,1,Not_Canceled
HTL00358,3,0,0,4,Meal Plan 1,0,Room_Type 1,121,2018,7,6,Offline,0,0,0,96.9,1,Not_Canceled
HTL00359,2,0,0,4,Meal Plan 1,0,Room_Type 4,255,2018,9,20,Online,0,0,0,122.83,0,Canceled
HTL00360,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,6,14,Online,0,0,0,111.0,1,Not_Canceled
HTL00361,2,0,1,1,Meal Plan 1,0,Room_Type 1,33,2018,1,25,Corporate,0,0,0,62.0,0,Canceled
HTL00362,3,0,2,0,Meal Plan 1,0,Room_Type 4,65,2018,4,24,Online,0,0,0,137.7,2,Not_Canceled
HTL00363,2,0,2,1,Meal Plan 1,0,Room_Type 1,79,2018,1,30,Online,0,0,0,64.64,0,Not_Canceled
HTL00364,1,0,1,2,Meal Plan 1,0,Room_Type 1,1,2018,5,6,Corporate,0,0,0,105.0,0,Not_Canceled
HTL00365,2,0,2,7,Meal Plan 1,0,Room_Type 1,80,2017,7,31,Online,0,0,0,63.46,0,Not_Canceled
HTL00366,2,0,1,2,Meal Plan 1,0,Room_Type 7,40,2018,5,13,Online,0,0,0,203.73,2,Not_Canceled
HTL00367,2,0,2,5,Meal Plan 1,0,Room_Type 1,185,2018,9,3,Online,0,0,0,124.46,1,Canceled
HTL00368,2,0,0,2,Meal Plan 1,0,Room_Type 1,72,2018,2,12,Offline,0,0,0,60.0,1,Not_Canceled
HTL00369,1,0,0,2,Meal Plan 1,0,Room_Type 1,6,2017,10,20,Online,0,0,0,120.0,2,Not_Canceled
HTL00370,1,0,0,2,Meal Plan 1,0,Room_Type 1,0,2018,2,2,Corporate,1,1,2,65.0,0,Not_Canceled
HTL00371,2,0,2,6,Meal Plan 1,0,Room_Type 1,71,2018,7,12,Offline,0,0,0,93.6,0,Canceled
HTL00372,2,1,1,1,Meal Plan 2,0,Room_Type 1,131,2018,8,1,Online,0,0,0,164.25,2,Not_Canceled
HTL00373,2,0,1,2,Not Selected,0,Room_Type 1,36,2018,3,14,Online,0,0,0,71.1,1,Not_Canceled
HTL00374,2,0,3,5,Meal Plan 1,0,Room_Type 4,5,2018,4,4,Online,0,0,0,126.75,0,Canceled
HTL00375,2,0,0,2,Meal Plan 1,0,Room_Type 1,10,2017,11,13,Online,0,0,0,12.0,0,Not_Canceled
HTL00376,1,0,0,3,Meal Plan 1,0,Room_Type 1,68,2018,5,10,Online,0,0,0,121.5,0,Canceled
HTL00377,1,0,0,1,Meal Plan 1,1,Room_Type 1,8,2018,4,20,Corporate,0,0,0,98.0,0,Not_Canceled
HTL00378,2,0,2,6,Meal Plan 1,0,Room_Type 4,214,2018,8,18,Online,0,0,0,100.51,1,Canceled
HTL00379,2,0,0,5,Meal Plan 2,0,Room_Type 1,230,2018,9,6,Online,0,0,0,137.0,0,Canceled
HTL00380,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2017,11,10,Complementary,0,0,0,0.0,0,Not_Canceled
HTL00381,2,0,1,1,Meal Plan 1,0,Room_Type 4,10,2018,5,21,Offline,0,0,0,107.0,0,Not_Canceled
HTL00382,2,0,0,1,Meal Plan 1,0,Room_Type 1,185,2018,8,30,Online,0,0,0,96.3,0,Canceled
HTL00383,2,0,1,3,Meal Plan 1,0,Room_Type 1,188,2018,7,25,Online,0,0,0,90.95,1,Not_Canceled
HTL00384,2,0,0,1,Meal Plan 1,0,Room_Type 1,5,2018,6,14,Corporate,0,0,0,100.0,0,Not_Canceled
HTL00385,2,0,1,2,Meal Plan 1,0,Room_Type 4,14,2017,10,5,Online,0,0,0,136.0,1,Not_Canceled
HTL00386,2,0,0,2,Meal Plan 1,0,Room_Type 1,11,2018,3,11,Offline,0,0,0,74.8,0,Not_Canceled
HTL00387,2,0,2,0,Meal Plan 1,0,Room_Type 1,116,2018,2,28,Offline,0,0,0,70.0,0,Not_Canceled
HTL00388,2,0,0,1,Meal Plan 1,0,Room_Type 2,66,2018,8,4,Online,0,0,0,127.38,1,Not_Canceled
HTL00389,2,0,0,3,Meal Plan 1,0,Room_Type 1,12,2017,8,5,Corporate,0,0,0,65.0,0,Not_Canceled
HTL00390,2,0,3,8,Meal Plan 1,0,Room_Type 1,204,2018,7,18,Online,0,0,0,90.95,1,Not_Canceled
HTL00391,2,0,0,4,Meal Plan 1,0,Room_Type 1,49,2017,12,30,Offline,0,0,0,71.0,0,Not_Canceled
HTL00392,2,0,1,0,Meal Plan 1,0,Room_Type 1,12,2017,10,4,Offline,0,0,0,72.0,0,Not_Canceled
HTL00393,2,0,0,3,Meal Plan 1,0,Room_Type 1,44,2018,2,17,Offline,0,0,0,75.0,0,Not_Canceled
HTL00394,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,10,1,Online,0,0,0,126.0,0,Not_Canceled
HTL00395,1,0,0,2,Meal Plan 1,0,Room_Type 1,164,2017,10,2,Offline,0,0,0,100.0,0,Not_Canceled
HTL00396,2,0,0,1,Not Selected,0,Room_Type 1,143,2018,8,13,Online,0,0,0,103.5,1,Not_Canceled
HTL00397,1,0,2,1,Meal Plan 2,0,Room_Type 1,80,2018,4,10,Offline,0,0,0,100.0,0,Canceled
HTL00398,2,0,0,1,Meal Plan 1,0,Room_Type 1,11,2017,8,28,Online,0,0,0,90.0,2,Not_Canceled
HTL00399,2,0,0,3,Meal Plan 2,0,Room_Type 1,11,2018,5,24,Offline,0,0,0,160.0,0,Not_Canceled
HTL00400,1,0,0,3,Meal Plan 2,0,Room_Type 1,34,2017,9,23,Offline,0,0,0,177.33,0,Not_Canceled
HTL00401,2,0,1,2,Meal Plan 1,0,Room_Type 1,0,2018,6,13,Offline,0,0,0,80.75,0,Not_Canceled
HTL00402,2,0,0,2,Meal Plan 1,0,Room_Type 1,68,2017,9,29,Offline,0,0,0,65.0,0,Not_Canceled
HTL00403,2,0,1,1,Not Selected,0,Room_Type 1,196,2018,8,6,Online,0,0,0,85.5,0,Canceled
HTL00404,2,0,2,3,Not Selected,0,Room_Type 1,28,2018,7,2,Online,0,0,0,130.66,1,Not_Canceled
HTL00405,2,0,0,3,Meal Plan 1,0,Room_Type 1,44,2018,2,17,Offline,0,0,0,75.0,0,Not_Canceled
HTL00406,2,0,2,5,Meal Plan 1,0,Room_Type 1,187,2018,8,28,Online,0,0,0,96.05,0,Canceled
HTL00407,2,0,1,3,Meal Plan 1,0,Room_Type 4,26,2018,5,19,Online,0,0,0,151.0,1,Not_Canceled
HTL00408,2,2,1,1,Meal Plan 1,0,Room_Type 6,32,2018,9,24,Online,0,0,0,202.05,1,Canceled
HTL00409,3,0,2,7,Meal Plan 1,0,Room_Type 4,34,2018,8,16,Online,0,0,0,168.3,1,Not_Canceled
HTL00410,2,0,0,1,Meal Plan 1,0,Room_Type 4,0,2018,2,13,Online,0,0,0,106.0,0,Not_Canceled
HTL00411,2,0,2,1,Not Selected,0,Room_Type 1,31,2018,2,20,Online,0,0,0,71.1,0,Canceled
HTL00412,2,0,1,2,Meal Plan 1,0,Room_Type 1,418,2018,9,26,Offline,0,0,0,75.0,0,Canceled
HTL00413,2,0,1,1,Meal Plan 1,0,Room_Type 1,275,2018,6,4,Online,0,0,0,62.8,0,Canceled
HTL00414,2,0,2,5,Meal Plan 1,0,Room_Type 1,63,2018,7,23,Online,0,0,0,105.3,0,Canceled
HTL00415,2,0,2,2,Meal Plan 1,0,Room_Type 1,39,2017,9,13,Online,0,0,0,94.5,2,Not_Canceled
HTL00416,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Offline,0,0,0,109.0,0,Not_Canceled
HTL00417,1,0,0,1,Meal Plan 1,0,Room_Type 1,15,2018,2,19,Corporate,0,0,0,80.0,0,Not_Canceled
HTL00418,1,0,0,3,Meal Plan 1,0,Room_Type 1,12,2017,8,5,Complementary,0,0,0,0.0,0,Not_Canceled
HTL00419,2,0,0,3,Meal Plan 1,0,Room_Type 1,124,2018,4,5,Offline,0,0,0,71.0,0,Not_Canceled
HTL00420,2,0,1,2,Meal Plan 1,0,Room_Type 1,193,2018,6,20,Offline,0,0,0,120.0,0,Canceled
HTL00421,2,0,1,0,Meal Plan 1,0,Room_Type 1,12,2017,10,4,Offline,0,0,0,72.0,0,Not_Canceled
HTL00422,2,0,0,3,Meal Plan 1,0,Room_Type 1,276,2018,9,22,Offline,0,0,0,116.33,0,Canceled
HTL00423,2,0,1,2,Meal Plan 1,0,Room_Type 1,42,2018,1,15,Offline,0,0,0,60.0,0,Not_Canceled
HTL00424,2,0,1,2,Meal Plan 1,0,Room_Type 4,150,2018,5,6,Online,0,0,0,114.3,0,Not_Canceled
HTL00425,2,0,1,4,Meal Plan 1,0,Room_Type 4,31,2017,10,19,Offline,0,0,0,84.0,0,Not_Canceled
HTL00426,3,0,2,1,Meal Plan 1,0,Room_Type 1,118,2018,9,11,Offline,0,0,0,105.4,0,Not_Canceled
HTL00427,2,0,2,4,Meal Plan 1,0,Room_Type 1,68,2018,3,23,Offline,0,0,0,61.5,0,Not_Canceled
